"1)
Princess Marina, Duchess of Kent gave birth to Alexandra Helen Elizabeth Olga Christabel of Kent on 25 December 1936.
2)
Jane Skene gave birth to Edith Agnes Kathleen Bruce on 27 March 1878.
3)
Linda Hogan gave birth to Brooke Ellen Bollea on 05 May 1988.
4)
Janie Ralli gave birth to Marie Evelyn Byng on 11 January 1870.
5)
Caroline Grosvenor gave birth to Susan Charlotte Grosvenor on 20 April 1882.
6)
Lilian Austin gave birth to David Charles Henshaw Austin on 16 April 18"	 01 February 1926	16 April 18	28,3,44
"1)
Emma Lucretia Dobbin gave birth to Joseph Thomas Sheridan Le Fanu on 28 August 1814.
2)
Flavia Camp Canfield gave birth to Dorothea Frances Canfield on 17 February 1879.
3)
Judith Newcomb Stiles gave birth to Julia O\'Hara Stiles on 28 March 1981.
4)
Mary Ann W. Dampier gave birth to William Cecil Dampier Whetham on 27 December 1867.
5)
Alice Marsh gave birth to Daniel Foe on 13 September 1660.
6)
Mary George Mowat gave birth to Charles Loch Mowat on 27 April 18"	 04 October 1911	27 April 18	49,6,44
"1)
Melissa Johnston gave birth to Grace Graham Wilson on 03 September 1870.
2)
Clarissa Hall gave birth to Jeanette Jerome on 09 January 1854.
3)
Phoebe Elizabeth Dickerson gave birth to Warren Gamaliel Harding on 02 November 1865.
4)
Hillary Clinton gave birth to Chelsea Victoria Clinton on 27 February 1980.
5)
Jane Ludwell gave birth to Lucy Chester on 01 January 1685.
6)
Sally Ramshaw gave birth to Heath Andrew Ledger on 01 January 16"	 04 April 1979	01 January 16	11,5,83
"1)
Lady Nicholas Windsor gave birth to Leopold Ernest Augustus Guelph Windsor on 08 September 2009.
2)
Lucy Savage gave birth to John N.B. Villiers-Farrow on 10 February 1904.
3)
Sarah Ballard gave birth to Mary Ann Bessy Terry on 01 January 1856.
4)
Deirdre Deline Hamilton-Hill gave birth to Jemima Rebecca Redgrave on 14 January 1965.
5)
Elizabeth Ruth Stewart gave birth to James Maitland Stewart on 20 May 1908.
6)
Jessie Woodrow Wilson Sayre gave birth to Eleanor Axson Sayre on 16 May 18"	 26 March 1916	16 May 18	16,5,10
"1)
Sirikit gave birth to Sirindhorn Debaratanasuda Kitivadhanadulsobhak on 02 April 1955.
2)
Lucille Glenn gave birth to Cecil Lavel Glenn on 30 July 1966.
3)
Abby May gave birth to Elizabeth Peabody Alcott on 24 June 1835.
4)
Catherine, Duchess of Cambridge gave birth to Louis Arthur Charles of Cambridge on 23 April 2018.
5)
Beatrice of Castile, Marchioness of Montferrat gave birth to Yolande on 01 January 1274.
6)
Jean Speegle Howard gave birth to Ronald William Howard on 01 January 18"	 01 March 1954	01 January 18	0,2,15
"1)
Lurleen Brigham Burns Wallace gave birth to George Corley Wallace, III on 17 October 1951.
2)
Eliza Gilbert gave birth to Marie Dolores Eliza Rosanna Gilbert on 17 January 1818.
3)
Gladys (?) gave birth to David Royston Bailey on 02 January 1938.
4)
Hannah Bird gave birth to John Bird Sumner on 25 February 1780.
5)
Oracene Price gave birth to Venus Ebony Starr Williams on 17 June 1980.
6)
Harriet Anastasia de la Poer gave birth to Hubert de la Poer Gough on 17 June 18"	 12 August 1870	17 June 18	19,8,81
"1)
Teri Bauer gave birth to Kimberly Bauer on 01 January 1987.
2)
Laura Wilson gave birth to Owen Cunningham Wilson on 18 November 1968.
3)
Jean Grizel McMicking gave birth to Matthew Clive Pinsent on 10 October 1970.
4)
Elizabeth Dickens gave birth to Charles John Huffam Dickens on 07 February 1812.
5)
Joan Nita Mary Bowring gave birth to Susannah Yolande Fletcher on 09 January 1939.
6)
Alice Jennings gave birth to Samuel Henry William Llewellyn on 16 December 1812"	 01 December 1858	16 December 1812	19,0,0,3
"1)
Margaret Lowther Page gave birth to Lucy Burwell Page on 01 January 1808.
2)
Katie Jacobs gave birth to Anna Lucia Attanasio on 11 May 1993.
3)
Rose Cornish gave birth to Jessica Ellen Cornish on 27 March 1988.
4)
Alexandra of Denmark gave birth to Victoria Alexandra Olga Mary on 06 July 1868.
5)
Margaret gave birth to John Saul Howson on 05 May 1816.
6)
Amy Michelle Le Mesurier gave birth to John Elton Halliley on 23 March 18"	 04 May 1912	23 March 18	21,2,33
"1)
Annie Adams gave birth to Maude Ewing Adams Kiskadden on 11 November 1872.
2)
Estelle Maria Carandini gave birth to Christopher Frank Carandini Lee on 27 May 1922.
3)
Winifred Strachey gave birth to Mary Barnes on 29 March 1889.
4)
Ann Astaire gave birth to Adele Marie Austerlitz on 10 September 1896.
5)
Nadia Cattouse gave birth to Michael David Lindup on 17 March 1959.
6)
Lily Potter gave birth to Harry James Potter on 27 April 1947"	 31 July 1980	27 April 1947	30,5,52
"1)
Catherine Isabella Osborne gave birth to Edith Bernal Osborne on 07 February 1846.
2)
Georgina Mary Hill gave birth to Constance Georgine Gore-Booth on 04 February 1868.
3)
Meg Ryan gave birth to Jack Henry Quaid on 24 April 1992.
4)
Elizabeth Speer gave birth to James Buchanan, Jr. on 23 April 1791.
5)
Emma Winsloe gave birth to Emma Alice Margaret Tennant on 01 January 1864.
6)
Minnie Conway gave birth to Frederick Conway Levy on 01 January 1864"	 17 May 1878	01 January 1864	8,10,0,17
"1)
Ernle Elizabeth Louisa Maria Grosvenor Burton gave birth to Edward John Moreton Drax Plunkett on 24 July 1878.
2)
Lily Potter gave birth to Harry James Potter on 31 July 1980.
3)
Sally Bostwick gave birth to Jabez Abel Bostwick on 23 September 1830.
4)
Grand Duchess Elena Vladimirovna of Russia gave birth to Marina of Greece and Denmark on 13 December 1906.
5)
Hilda Guilhermina Dundas gave birth to Katharine Jean Whitaker on 01 January 1915.
6)
Eliza Clayland Tomlinson Foster gave birth to Anne Eliza Foster on 23 January 1885"	 12 January 1812	23 January 1885	23,0,0,66
"1)
Mary Adelaide Barron gave birth to William Barron Hilton on 23 October 1927.
2)
Marijohn Wilkin gave birth to John Buck Wilkin on 26 April 1946.
3)
Anna Maria Rookes gave birth to William Rookes Crompton on 03 August 1790.
4)
Dorothy Ayer Gardner Ford gave birth to Leslie Lynch King Jr. on 14 July 1913.
5)
Maureen O\'Sullivan gave birth to Maria de Lourdes Villiers Farrow on 09 February 1945.
6)
Mary Dudley, Lady Sidney gave birth to Mary Sidney on 23 October 1847"	 27 October 1561	23 October 1847	10,0,84,82
"1)
Anna Johnson gave birth to Lucille Fay LeSueur on 23 March 1904.
2)
Margaret Furneaux gave birth to Eleanor Furneaux Smith on 01 January 1902.
3)
Anna Roosevelt Halsted gave birth to Anna Eleanor Dall on 25 March 1927.
4)
Rebecca Young gave birth to Mary Young on 12 February 1776.
5)
Theodora Kroeber gave birth to Ursula Kroeber on 21 October 1929.
6)
Evelyn Gillman gave birth to Guy Francis de Moncy Burgess on 23 March 18"	 16 April 1911	23 March 18	12,3,9
"1)
Tabitha King gave birth to Joseph Hillstrom King on 04 June 1972.
2)
Ellen Axson Wilson gave birth to Jessie Woodrow Wilson on 28 August 1887.
3)
Marie Boyer gave birth to Almina Victoria Maria Alexandra Wombwell on 15 August 1876.
4)
Betty Fox gave birth to Terrance Stanley Fox on 28 July 1958.
5)
Dorothy Wilson gave birth to Valerie de Ferranti on 07 December 1921.
6)
Lita Grey gave birth to Sydney Earle Chaplin on 16 December 18"	 30 March 1926	16 December 18	18,6,6
"1)
Bhimabai Ramji Sakpal gave birth to Bhīvā Rāmjī Sakpāḷ on 14 April 1891.
2)
Sarah, Duchess of York gave birth to Beatrice Elizabeth Mary of York on 08 August 1988.
3)
Minnie Conway gave birth to Frederick Conway Levy on 17 May 1878.
4)
Sydney Sturgess gave birth to Melanie Virginia Sydney Morse on 13 June 1945.
5)
Asombi Bojang gave birth to Yahya Abdul-Aziz Jemus Junkung Jammeh on 25 May 1965.
6)
Mrs Henry de la Pasture gave birth to Edmée Elizabeth Monica de la Pasture on 16 June 18"	 09 June 1890	16 June 18	36,0,73
"1)
Princess Sophie of Sweden gave birth to Princess Cäcilie Auguste of Baden on 20 September 1839.
2)
Pauline Alice Evans gave birth to Farrah Leni Fawcett on 02 February 1947.
3)
Charlotte Matilda Chamberlayne de Tankerville gave birth to Herbert Arthur Chamberlayne Blythe on 21 September 1849.
4)
Shontell McClain gave birth to Lauryn Alisa McClain on 09 January 1997.
5)
Clara Smith gave birth to Vere Thomas Goold on 02 October 1853.
6)
Georgina Gascoyne-Cecil, Marchioness of Salisbury gave birth to Robert Gascoyne Viscount Cecil on 23 September 1856"	 14 September 1864	23 September 1856	11,0,0,10
"1)
Sarah Preston Everett Hale gave birth to Edward Everett Hale on 03 April 1822.
2)
Laura Wilson gave birth to Andrew Cunningham Wilson on 22 August 1964.
3)
Bridget Bourke gave birth to Elizabeth Gunning on 07 December 1733.
4)
Rosa Antonia Cassimati gave birth to Patrick Lafcadio Hearn on 27 June 1850.
5)
Elizabeth Smith gave birth to Francis Robert Benson on 04 November 1858.
6)
Barbara Ayrton-Gould gave birth to Michael Ayrton Gould on 23 April 18"	 20 February 1921	23 April 18	12,5,26
"1)
Anne Jane Gholson gave birth to Ellen Anderson Gholson Glasgow on 22 April 1873.
2)
Belle Rothstein gave birth to Sumner Murray Rothstein on 27 May 1923.
3)
Lady Mary-Gaye Curzon gave birth to Isabella Amaryllis Charlotte Anstruther-Gough-Calthorpe on 03 March 1980.
4)
Sara Sothern gave birth to Elizabeth Rosemond Taylor on 27 February 1932.
5)
Grace Hartley gave birth to Emma Carolyn Margaret Jouannet-Hartley on 17 September 1992.
6)
Melissa Johnston gave birth to Grace Graham Wilson on 23 April 1993."	 01 January 1873	23 April 1993.	24,11,3,4021
"1)
Georgiana Spencer, Countess Spencer gave birth to Georgiana Spencer on 07 June 1757.
2)
Barbara Ehrenreich gave birth to Rosa Ehrenreich on 01 January 1970.
3)
Susanna Crash gave birth to Edward Gibbon Wakefield on 01 January 1796.
4)
Carol M. Baldwin gave birth to Stephen Andrew Baldwin on 12 May 1966.
5)
Anne Fitzalan-Howard, Duchess of Norfolk gave birth to Marcia Mary Josephine Fitzalan-Howard on 10 March 1953.
6)
Georgia Holt gave birth to Cherilyn Sarkisian on 01 January 1970"	 20 May 1946	01 January 1970	17,7,68
"1)
Mary Fox gave birth to Joseph Albert Pease, 1st Baron Gainford on 17 January 1860.
2)
Vivian Wessell gave birth to Lucy Douglas Cochrane on 19 February 1920.
3)
Maria Murray gave birth to Milo George Talbot on 01 January 1854.
4)
Linda McCartney gave birth to Heather Louise See on 31 December 1962.
5)
Margaret Shanahan gave birth to Anna Mary Robertson on 07 September 1860.
6)
Dorothea Kingsmill gave birth to Elizabeth Le Marchant de Saint Michel on 18 January 1858"	 23 October 1640	18 January 1858	2,2,61,85
"1)
Betty Fox gave birth to Terrance Stanley Fox on 28 July 1958.
2)
Barbara Gough gave birth to Barbara Ann Spooner on 24 December 1771.
3)
Dora Johnston gave birth to Harold Adrian Russell Philby on 01 January 1912.
4)
Linda McCartney gave birth to Stella Nina McCartney on 13 September 1971.
5)
Almy Kinner gave birth to Mary Oldrin on 01 January 1813.
6)
Lucy Lavinia Crane gave birth to George Randolph Scott on 01 January 18"	 23 January 1898	01 January 18	1,0,34
"1)
Jenna Welch gave birth to Laura Lane Welch on 04 November 1946.
2)
Eliza Ballou gave birth to James Abram Garfield on 19 November 1831.
3)
Erica Hooker gave birth to Steven Leslie Hooker on 16 July 1982.
4)
Beatrice Wright gave birth to John Rankin Rathbone on 17 March 1933.
5)
Kris Jenner gave birth to Kimberly Noel Kardashian on 21 October 1980.
6)
Julia Crawford gave birth to Terrence Steven McQueen on 23 September 1990"	 24 March 1930	23 September 1990	11,2,81
"1)
Emily Gipps gave birth to Walter Howard Frere on 01 January 1863.
2)
Dorothy Thompson gave birth to Katharine Anna Thompson on 10 November 1956.
3)
Pat Fair gave birth to Catherine Zeta Jones on 25 September 1969.
4)
Frances Duke Taylor gave birth to John Taylor Coleridge on 09 July 1790.
5)
Gloria Rand gave birth to Melanie Ann Shatner on 01 August 1964.
6)
Barbara Gough gave birth to Barbara Ann Spooner on 01 January 1885"	 24 December 1771	01 January 1885	5,10,69,19
"1)
Eunice Newton Foote gave birth to Augusta Newton Foote on 24 October 1844.
2)
Ellen Smyly gave birth to William Josiah Smyly on 14 November 1850.
3)
Eliza Clayland Tomlinson Foster gave birth to Anne Eliza Foster on 12 January 1812.
4)
Dorothy Sanders gave birth to Bernard Sanders on 08 September 1941.
5)
Louisa Molesworth gave birth to Mary Elizabeth Ponsonby on 04 March 1776.
6)
Dorothy Yorke gave birth to Ann Dudley on 23 March 1812"	 20 March 1612	23 March 1812	13,0,2,0
"1)
Lula Mae Hardaway gave birth to Stevland Hardaway Judkins on 13 May 1950.
2)
Oracene Price gave birth to Venus Ebony Starr Williams on 17 June 1980.
3)
Sandy Garossino gave birth to Claire Elise Boucher on 17 March 1988.
4)
Sarah Fricker gave birth to Sara Coleridge on 23 December 1802.
5)
Beatrice Lowe gave birth to Charlotte Mary Offlow Fawcett on 01 January 1943.
6)
Isabelle Trautlein gave birth to Norman Otto Olson II on 01 January 1943"	 28 April 1921	01 January 1943	11,3,66
"1)
Margaret Willing Hare gave birth to John Powel Hare on 01 January 1786.
2)
Ola Hudson gave birth to Saul Hudson on 23 July 1965.
3)
Mary Sheldon Lord gave birth to James Lord Pierpont on 25 April 1822.
4)
Hester Seys gave birth to Mary Darby on 27 November 1758.
5)
Alice Stanley gave birth to St. George William Lane Lane Fox on 14 September 1856.
6)
Vanessa Bell gave birth to Angelica Vanessa Bell on 23 April 18"	 01 January 1918	23 April 18	21,11,16
"1)
Betty DeGeneres gave birth to Ellen Lee DeGeneres on 26 January 1958.
2)
Agnes Doreen Marks gave birth to Richard Henry Seller on 08 September 1925.
3)
Geraldine C. Blewitt gave birth to Catherine Eugenia Finnegan on 07 July 1917.
4)
Elizabeth Alexander Alexander gave birth to James Waddell Alexander on 19 September 1888.
5)
Mary Soames gave birth to Nicholas Winston Soames on 12 February 1948.
6)
Jane Catherine Venn gave birth to Caroline Emelia Stephen on 16 February 1892"	 08 December 1834	16 February 1892	24,2,0,53
"1)
Ann Dunham gave birth to Barack Hussein Obama II on 04 August 1961.
2)
Matilda Heron gave birth to Helene Wallace Stoepel on 01 September 1863.
3)
Jean Ross gave birth to Sarah Cockburn on 27 May 1939.
4)
Goldie Hawn gave birth to Kate Garry Hudson on 19 April 1979.
5)
May B. Wallace gave birth to Henry Agard Wallace on 07 October 1888.
6)
Leonie Blanche Jerome gave birth to John Randolph Leslie on 16 April 1891"	 24 September 1885	16 April 1891	3,10,0,3
"1)
Angela Muriel Darita Worthington gave birth to William Fox on 19 May 1939.
2)
Päivi Murphy gave birth to Alex James Murphy on 03 June 1993.
3)
Linda Miller gave birth to Jason Patric Miller Jr. on 17 June 1966.
4)
Annette Elizabeth (Ann) Addis gave birth to Philip Andre Rourke, Jr. on 16 September 1952.
5)
Emma Smith gave birth to Matilda Theodora Pauncefote on 17 August 1821.
6)
Achsah Ridgely gave birth to Charles Ridgely Carnan on 17 August 1821"	 06 December 1760	17 August 1821	36,5,1,92
"1)
Juliet Overing Boit gave birth to Julian Russell Sturgis on 21 October 1848.
2)
Clara T. Bracy gave birth to Sidney Bracy on 18 December 1877.
3)
Terri Irwin gave birth to Robert Clarence Irwin on 01 December 2003.
4)
Catherine Graham gave birth to Thomas Robert Malthus on 14 February 1766.
5)
Paula Strasberg gave birth to Susan Elizabeth Strasberg on 22 May 1938.
6)
Sonja Norwood gave birth to Brandy Rayna Norwood on 23 March 18"	 11 February 1979	23 March 18	20,4,34
"1)
Elizabeth Twigg gave birth to Albert Henry Knattriess on 08 August 1874.
2)
Ellen Mary Faulkner gave birth to Katharine Faulkner Swift on 19 April 1897.
3)
Charlotte Lamb gave birth to Sarah Holland on 01 November 1961.
4)
Miriam Lockhart gave birth to Charles Tupper on 02 July 1821.
5)
Kim Porter gave birth to Quincy Taylor Brown on 04 June 1991.
6)
Madam C. J. Walker gave birth to Lelia McWilliams on 01 July 1884"	 06 June 1885	01 July 1884	22,3,0,2
"1)
Anne Hoghton gave birth to Philip Nicholas Shuttleworth on 01 January 1782.
2)
Tracy Pollan gave birth to Schuyler Frances Fox on 15 February 1995.
3)
Eleanor Johnson gave birth to John Watson Foster on 02 March 1836.
4)
Joy Mottram gave birth to Christopher John Mottram on 25 April 1955.
5)
Mary Behenna gave birth to John Henry Brodribb on 06 February 1838.
6)
Kay Robertson gave birth to Jason Silas Robertson on 23 February 18"	 16 August 1969	23 February 18	1,5,74
"1)
Mary Frances Fitzgerald gave birth to Edward Marlborough Purcell on 31 March 1809.
2)
Melek Hanim gave birth to Frederick Millingen on 01 January 1836.
3)
Julia McConnell gave birth to Addison Mitchell McConnell Jr. on 20 February 1942.
4)
Vanessa Hubbard gave birth to Gabriella Zanna Vanessa Anstruther-Gough-Calthorpe on 08 April 1989.
5)
Eveleen Smith-Gray, 19th Lady Gray gave birth to Kathleen Eileen Moray on 09 August 1878.
6)
Grand Duchess Elena Vladimirovna of Russia gave birth to Olga of Greece and Denmark on 18 January 18"	 11 June 1903	18 January 18	8,7,27
"1)
Alice Marie Prinsep gave birth to Laura Gurney on 01 January 1867.
2)
Margaret Lowther Page gave birth to Lucy Burwell Page on 01 January 1808.
3)
Shyamala Gopalan gave birth to Kamala Devi Harris on 20 October 1964.
4)
Dos Peanh gave birth to Lau Kim Lorn on 07 July 1926.
5)
Mary Newton gave birth to George Brydges Rodney on 13 February 1719.
6)
Anne Potter gave birth to William George Armstrong on 20 April 1784"	 26 November 1810	20 April 1784	19,8,1,85
"1)
Meg Kasdan gave birth to Jonathan Kasdan on 30 September 1979.
2)
Catharine Ginna Gilpin gave birth to Catharine Drew Gilpin on 18 September 1947.
3)
Jane Hamilton gave birth to William Douglas Hamilton on 13 December 1730.
4)
Sarah Cleveland gave birth to Elizabeth Clementine Kinney on 01 January 1810.
5)
Samira Khashoggi gave birth to Emad El-Din Mohamed Abdel Muna\'im Al-Fayed on 15 April 1955.
6)
Lindy Boggs gave birth to Mary Martha Corinne Morrison Claiborne Boggs on 18 May 18"	 27 December 1943	18 May 18	13,2,2
"1)
Carrie Cloveree Rivers gave birth to J. R. Cash on 26 February 1932.
2)
Selina Taylor White Prichard gave birth to Alfred Ernest Beamish on 06 August 1879.
3)
Augusta Barnett gave birth to Arthur Asher Miller on 17 October 1915.
4)
Sheila Margaret Burke Roche gave birth to Patrick Barnabas Burke Mayhew on 11 September 1929.
5)
Rose Kennedy gave birth to Jean Ann Kennedy on 20 February 1928.
6)
Amelia Yeomans gave birth to Lilian Barbara Yeomans on 23 February 1928"	 23 June 1861	23 February 1928	0,5,112
